RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023
62093,4,11385,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,2155.301037,2193.199603,2219.176791,2241.697008,2251.094084,2262.854506,2290.681429,2287.732446,2282.275542,2280.476279,2280.287616,2320.167818,2345.735771,2379.190057,2361.928891,2354.722994,2361.113521,2378.113105,2385.403936,2398.401992,2362.803728,2355.09613,2329.497618,2343.654664,2358.140598,2360.644446,2363.736926,2363.026366,2394.448843,2427.857332,2437.593759,2422.190043,2401.738636,2397.12825,2379.292602,2379.836614,2366.918582,2388.069605,2392.385964,2405.557171,2416.047719,2432.597954,2453.804016,2474.899708,2460.409472,2448.492264,2447.135054,2471.384841,2476.862345,2472.031855,2465.499628,2484.868138,2504.846936,2527.08579,2530.426137,2527.510985,2539.067762,2540.198073,2528.239898,2523.730135,2528.499487,2533.60731,2558.176747,2538.800713,2533.399041,2485.299798,2467.523554,2432.846911,2390.004905,2382.441992,2380.527802,2368.503377,2347.847749,2337.127189,2368.562971,2407.056754,2450.219685,2489.64874,2532.873875,2588.39445,2605.681264,2632.757531,2626.572698,2656.081023,2678.436105,2743.739202,2804.811028,2903.246676,2980.60744,3053.127245,3058.235155,3056.748587,3027.272428,2974.360069,2922.226049
62046,11,11236,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,1760.906084,1757.77206,1782.632271,1802.30603,1808.252584,1822.180765,1841.631476,1864.065184,1873.001901,1857.75193,1848.511585,1844.992701,1849.784883,1847.158626,1858.675007,1876.892874,1902.189404,1913.815035,1940.021802,1941.152434,1933.522398,1902.395952,1921.07972,1936.590921,1949.294179,1950.280939,1953.348413,1965.161539,1959.73475,1963.760772,1964.972382,1970.145763,1987.796454,1990.58053,1984.830794,1965.402943,1976.676788,1995.163468,2010.397781,2017.838932,2015.804031,2021.377356,2034.392221,2036.142082,2033.617327,2015.70261,2010.898999,2020.272261,2042.3755,2047.218004,2064.504564,2058.942522,2083.933998,2068.653736,2072.019237,2067.813413,2087.92677,2088.762225,2082.849258,2076.234111,2078.499555,2105.973349,2104.386598,2103.279723,2076.080728,2063.402937,2056.701466,2035.931878,2017.749414,1992.696469,2008.40067,2015.34138,2040.832478,2032.650526,2048.471249,2062.588017,2072.191923,2098.157539,2106.764517,2152.822721,2171.080867,2170.631126,2168.544458,2134.936376,1926.731651,1773.777106,1870.860205,1779.962669,2000.954851,2107.998802,2347.644435,2437.882926,2452.738865,2427.631148,2306.944444
62019,14,11208,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,1697.735551,1710.683344,1741.125301,1752.876742,1778.287203,1784.475417,1792.467975,1785.653116,1778.138445,1763.055581,1782.817666,1793.797474,1823.336808,1821.069803,1851.829735,1873.993747,1899.433849,1899.114552,1893.600313,1883.931113,1899.506951,1906.474556,1900.611746,1873.796031,1881.709398,1890.734853,1912.481438,1909.499475,1904.381565,1926.365295,1926.838437,1955.529596,1931.098979,1917.705236,1907.411267,1918.207711,1953.237464,1977.850684,2005.062497,2010.519497,2002.812624,2010.897699,2028.308919,2028.518212,2027.295064,2013.097703,2021.771387,2019.768389,2028.543126,2038.438359,2037.310619,2040.865413,2069.229788,2088.422549,2103.536258,2090.697267,2075.638134,2068.451813,2076.515577,2069.277569,2075.91777,2104.744845,2141.860657,2157.869398,2109.90237,2114.511466,2064.853238,2009.714109,2003.775298,1932.174688,1991.264471,1999.105842,2107.752788,2109.971862,2158.696383,2154.125646,2126.624154,2074.953127,2052.00574,2121.56574,2101.773974,2148.050592,2182.820307,2359.983523,2431.649687,2409.607517,2431.41519,2476.598011,2497.057391,2465.628304,2432.907631,2467.049204,2544.416853,2591.598107,2658.986111
61807,15,10467,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,1383.923519,1380.87561,1414.305593,1451.9961,1480.080548,1505.186953,1488.113618,1492.4727,1443.591975,1461.308949,1441.631741,1447.856652,1455.159728,1477.000931,1520.007596,1542.864225,1556.140518,1544.616934,1538.96499,1537.169864,1544.169605,1555.635608,1579.985957,1615.561815,1623.911094,1623.419029,1630.577945,1667.108965,1684.458686,1654.461196,1609.041442,1605.429307,1622.015922,1633.074669,1636.121739,1647.932341,1677.058221,1691.901096,1711.954284,1725.657014,1727.753157,1742.139546,1764.217696,1796.487504,1795.985811,1774.408393,1776.697624,1777.268575,1780.093595,1768.186685,1740.012552,1740.304505,1749.176676,1773.051402,1799.61851,1833.865528,1839.096552,1816.694653,1821.126869,1804.043198,1797.85702,1801.100509,1836.31896,1860.977184,1867.187723,1866.018451,1911.113052,1940.321715,1971.441481,1911.718871,1871.109328,1830.228899,1866.795338,1874.972428,1924.499905,1924.510077,1923.761273,1921.981614,1937.095626,1931.949903,1890.38383,1842.096764,1826.506431,1890.831462,1970.926088,2043.523054,2005.716122,1961.142762,2016.897001,2098.754079,2143.432684,2085.885229,2039.905478,2063.064867,1974.017857
62037,16,11226,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,1983.45186,2008.605562,2021.27735,2018.708368,2021.85372,2025.789477,2049.330873,2084.304725,2095.230193,2075.970594,2068.426089,2072.835168,2085.643676,2086.714505,2109.463529,2143.953944,2182.613026,2196.43647,2180.380303,2153.656771,2159.297045,2167.377615,2174.6734,2158.877865,2171.640802,2177.583134,2194.501864,2183.416887,2209.825677,2216.341783,2231.43442,2197.573866,2166.055409,2150.339911,2153.541953,2177.294635,2196.027111,2231.629242,2251.920696,2267.138122,2273.947051,2291.982554,2298.761519,2285.203481,2261.529394,2251.636541,2245.421163,2238.736058,2257.980978,2266.217608,2300.523145,2296.836696,2319.709952,2328.230988,2340.571344,2339.092066,2316.605529,2298.367259,2300.040698,2298.201128,2335.054852,2322.646402,2335.784542,2311.586671,2324.432699,2304.766037,2275.510859,2232.702822,2197.599816,2158.730675,2123.503833,2125.166453,2147.305004,2185.291007,2218.842018,2248.753792,2296.331812,2313.516553,2340.106773,2326.894431,2329.940306,2322.937913,2352.171799,2389.182489,2423.48465,2477.670029,2526.033675,2587.324318,2614.89656,2613.466975,2627.075852,2622.100703,2625.398408,2578.400968,2575.152077
62085,27,11373,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,1765.270779,1780.150258,1809.924361,1792.968191,1789.105833,1825.775726,1850.771456,1869.230684,1835.848359,1848.582042,1868.118054,1891.384478,1886.170695,1900.043076,1911.443871,1930.931201,1900.527458,1897.28448,1904.65658,1933.868686,1924.124999,1921.818107,1913.394006,1913.307431,1902.164822,1875.609767,1888.519115,1917.014222,1951.700624,1976.357683,1956.072748,1960.735644,1960.879158,1979.673158,1952.425696,1939.108488,1937.375934,1951.904946,1958.233078,1962.481534,1996.329196,1996.592218,2013.756264,2036.283391,2045.94201,2040.75488,1978.418857,1945.863459,1929.631884,1962.009325,2009.531113,2042.986745,2051.470071,2065.155119,2043.469948,2056.037246,2029.675259,2047.280456,2050.555858,2079.363587,2058.539313,2002.007231,1941.678022,1946.394312,1978.757605,1966.910808,1940.796456,1906.501945,1866.834782,1859.905579,1844.205078,1862.297505,1873.64637,1873.555994,1878.270003,1909.782871,1911.196271,1923.224716,1932.353411,1905.79185,1911.660471,1889.979244,1903.335999,1981.260012,1997.307794,2022.468251,2028.826134,2107.295075,2182.283216,2168.539615,2151.591023,2154.838006,2161.386987,2192.0132,2223.166667
62044,30,11234,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,1760.906084,1757.77206,1782.632271,1802.30603,1808.252584,1822.180765,1841.631476,1864.065184,1873.001901,1857.75193,1848.511585,1844.992701,1849.784883,1847.158626,1858.675007,1876.892874,1902.189404,1913.815035,1940.021802,1941.152434,1933.522398,1902.395952,1921.07972,1936.590921,1949.294179,1950.280939,1953.348413,1965.161539,1959.73475,1963.760772,1964.972382,1970.145763,1987.796454,1990.58053,1984.830794,1965.402943,1976.676788,1995.163468,2010.397781,2017.838932,2015.804031,2021.377356,2034.392221,2036.142082,2033.617327,2015.70261,2010.898999,2020.272261,2042.3755,2047.218004,2064.504564,2058.942522,2083.933998,2068.653736,2072.019237,2067.813413,2087.92677,2088.762225,2082.849258,2076.234111,2078.499555,2105.973349,2104.386598,2103.279723,2076.080728,2063.402937,2056.701466,2035.931878,2017.749414,1992.696469,2008.40067,2015.34138,2040.832478,2032.650526,2048.471249,2062.588017,2072.191923,2098.157539,2106.764517,2152.822721,2171.080867,2170.631126,2168.544458,2447.13552,2470.201533,2392.002869,2347.909415,2399.025424,2524.808526,2655.225835,2556.838489,2539.802276,2364.349718,2478.523938,2397.904762
62031,31,11220,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,1548.027907,1587.341842,1601.004353,1651.04393,1637.891805,1662.911439,1665.937039,1662.349066,1667.706105,1623.794267,1625.845658,1606.292898,1648.049395,1674.30249,1683.641997,1697.23239,1696.341468,1725.796223,1718.277864,1687.907107,1691.174185,1666.658094,1730.46126,1716.512324,1773.371331,1734.63301,1757.048459,1749.034217,1818.161319,1828.713571,1845.583215,1852.191405,1841.251892,1830.865904,1817.573973,1841.701292,1870.877538,1864.177643,1872.212188,1867.741889,1871.956534,1877.782524,1861.062181,1860.870148,1856.107445,1842.314573,1825.016553,1832.895441,1869.230628,1903.678273,1914.465497,1925.094801,1916.828915,1922.365424,1932.043528,1902.90169,1854.846719,1838.62603,1871.288645,1907.985501,1951.637827,1984.009774,1974.771418,1959.26613,1929.465933,1949.533668,1914.136569,1886.702517,1877.257492,1867.478639,1866.100948,1860.135749,1859.157744,1877.045524,1871.315327,1908.551985,1897.125752,1937.334303,1956.721715,1974.73416,1948.66952,1932.403393,1987.500405,2066.094658,2112.380393,2109.355787,2100.845071,2040.013572,2077.861527,2126.622961,2212.89725,2241.621257,2193.748757,2181.066212,2177.933333
62018,35,11207,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,1894.713177,1865.021763,1919.182346,1953.817486,2012.361894,2016.260461,2048.601764,2058.389318,2060.241522,2042.50457,2027.939468,2029.503027,2088.849567,2124.839657,2156.083122,2148.87137,2148.609184,2148.990007,2137.064079,2128.35036,2146.376054,2174.625687,2182.118104,2160.811147,2156.049837,2191.444339,2176.741182,2154.329838,2131.993304,2173.731838,2207.680799,2213.359259,2205.653756,2191.577769,2186.484038,2177.010501,2182.77019,2202.952844,2215.966043,2244.600898,2242.900976,2256.915979,2248.978455,2257.514757,2289.052691,2263.929924,2279.116899,2258.308818,2312.2422,2302.203771,2323.907152,2327.950569,2359.753426,2368.610029,2367.504206,2357.681787,2342.531159,2370.271467,2381.432753,2422.811214,2406.709004,2418.543778,2417.777565,2403.355931,2390.746571,2345.756248,2308.329405,2252.587008,2222.155458,2200.942495,2213.726164,2190.50458,2184.741348,2139.602644,2199.666893,2265.272511,2355.173332,2390.021977,2406.417135,2446.98983,2450.348475,2511.716851,2511.67328,2500.425927,2465.259765,2502.532568,2661.377799,2809.824699,2928.198617,2944.363988,2971.340338,2973.296425,2960.154607,2898.37497,2844.628133
62025,37,11214,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,1405.129208,1462.181888,1493.574247,1523.675113,1470.941824,1476.998314,1465.743493,1474.515752,1470.714443,1485.282013,1504.167943,1510.494015,1536.832784,1542.753557,1557.296209,1552.617456,1550.131853,1583.661712,1580.757615,1571.949412,1570.663668,1555.920068,1584.73373,1589.871741,1628.821871,1622.13864,1611.932966,1603.155494,1631.180808,1630.417174,1634.444891,1627.655265,1662.732156,1688.551043,1688.212731,1679.728218,1675.285637,1681.667864,1664.4144,1675.623819,1691.451951,1711.078555,1703.57094,1729.76254,1684.199594,1658.103013,1641.173509,1716.004076,1742.438627,1737.47407,1715.852785,1726.244711,1729.21006,1734.628614,1737.091272,1753.33166,1787.298827,1786.677675,1772.962805,1767.262923,1775.320051,1729.914694,1667.779479,1665.834097,1717.316925,1774.717813,1781.80899,1796.164484,1787.591856,1777.297848,1759.995327,1764.961088,1728.036059,1690.20328,1670.386743,1702.931001,1751.091918,1774.388811,1793.634231,1789.573758,1785.247175,1852.064909,1868.767092,1914.534432,1854.689467,1914.159896,1915.431648,1926.812906,1914.366109,1940.961137,1960.218199,1946.840887,1935.926702,2007.650667,2020.722222
61639,39,10025,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,3108.563469,3105.346788,3119.357028,3143.592387,3161.411008,3166.167083,3172.094925,3178.060914,3178.818698,3169.233406,3169.309257,3161.672744,3171.365653,3160.643206,3171.63848,3182.696057,3216.121336,3228.163455,3234.677615,3213.683061,3187.572987,3144.241843,3129.406202,3122.035171,3108.190415,3118.26492,3153.675497,3201.990526,3217.445297,3224.703587,3218.701416,3195.362898,3166.367217,3160.470447,3137.487903,3140.856397,3121.153755,3163.722592,3187.248251,3226.454003,3244.149608,3255.230281,3247.691181,3242.389167,3232.147109,3247.278568,3243.079456,3237.499885,3231.604977,3240.532159,3271.683996,3306.814774,3339.215194,3366.136161,3370.348044,3346.928591,3329.86262,3307.67297,3322.032189,3330.422064,3338.108219,3322.886367,3271.520973,3211.324554,3151.212831,3069.188282,2966.674855,2888.334602,2831.904999,2813.123319,2803.966213,2806.628004,2863.769381,2924.812977,3017.66287,3094.077423,3177.898556,3267.906104,3324.372449,3366.335213,3402.92387,3452.63444,3490.266654,3554.843077,3600.366247,3644.784672,3683.10814,3751.6034,3831.446672,3851.950164,3876.070225,3830.773752,3801.503942,3739.033491,3741.89257
61796,41,10456,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,1182.654276,1225.701456,1195.024253,1256.700436,1272.971401,1301.272293,1278.438695,1311.150662,1365.427423,1352.930194,1323.019539,1304.860033,1317.908633,1382.71721,1379.497365,1377.535168,1402.431394,1462.250417,1446.359313,1446.69598,1411.398486,1441.277747,1436.194962,1464.844987,1464.293842,1473.862568,1490.022976,1477.000875,1503.528069,1477.894168,1497.54434,1488.804193,1514.970678,1538.527886,1561.030731,1593.555535,1634.344008,1634.493242,1628.335127,1593.067301,1609.941638,1626.750152,1650.519174,1621.771386,1595.07083,1621.490142,1662.101984,1675.466618,1639.042581,1616.901942,1642.57906,1647.077187,1682.41844,1697.796956,1731.564379,1715.205646,1688.576884,1670.779028,1693.675897,1768.432928,1818.696723,1825.160443,1749.628263,1735.77059,1740.714805,1770.059017,1778.784519,1781.384275,1755.090411,1712.830443,1711.255632,1720.773421,1736.647732,1722.158347,1738.529461,1732.702371,1753.863099,1763.329183,1822.527531,1856.323322,1885.265902,1879.754571,1814.197292,1837.844137,2060.781578,2104.062044,2017.098658,1937.32214,1958.214471,2027.66285,2119.400734,2120.843685,2051.617056,2026.393221,2065.694444
61790,42,10314,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Richmond County,1263.347256,1266.505625,1269.671889,1272.846068,1276.028184,1279.218254,1282.4163,1285.62234,1288.836396,1292.058487,1295.288633,1327.670849,1329.839217,1346.702919,1364.165899,1362.137099,1291.391472,1325.172733,1391.356676,1501.628652,1505.808481,1497.705344,1499.316742,1469.724229,1375.876065,1389.773803,1417.501305,1473.913806,1519.992729,1525.084988,1537.730004,1575.467191,1518.122565,1517.769941,1451.905592,1488.85464,1504.577279,1550.226541,1593.476827,1584.448119,1641.661471,1672.77612,1693.184041,1663.732791,1652.147255,1669.391789,1669.461711,1648.945093,1603.538841,1620.10701,1638.884282,1694.54223,1698.349256,1680.50998,1658.877603,1677.702218,1698.980323,1720.698857,1644.201065,1633.360711,1663.136983,1724.509676,1746.090984,1740.743115,1766.796436,1775.239765,1797.785293,1802.901296,1831.891907,1822.723101,1750.841847,1734.004454,1697.897743,1755.234426,1839.656434,1888.721762,1981.081302,1911.038306,1940.551298,1890.71682,1888.520544,1829.42267,1857.265996,1922.291251,1977.97987,1932.334471,1988.48979,1988.800187,2011.919525,1977.481421,2078.262425,2162.141284,2187.291165,2137.755186,2147.166667
62030,44,11219,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,1517.488276,1532.816441,1550.867602,1577.0623,1588.32344,1598.944064,1557.898385,1546.276905,1578.183329,1616.589371,1644.275223,1648.27776,1675.269291,1685.782338,1668.126342,1695.750858,1719.968765,1756.56528,1722.665576,1687.275224,1684.805435,1728.317836,1764.307343,1761.531462,1743.819718,1767.210277,1785.386026,1771.938797,1778.437819,1746.094531,1755.73157,1743.077041,1775.700577,1789.376539,1792.03653,1799.607315,1833.927552,1854.742939,1835.211196,1797.03322,1786.877123,1780.936378,1815.963103,1817.774313,1852.283252,1835.999057,1842.513813,1844.205249,1826.555557,1858.468963,1855.375175,1866.741229,1846.332409,1857.328355,1885.581171,1912.438324,1907.44503,1916.495629,1921.99687,1925.738211,1929.790488,1953.592517,1997.527132,2004.276628,1963.880219,1924.095774,1903.797539,1879.184685,1847.099522,1862.904545,1875.732349,1959.999434,1936.655059,1953.112032,1925.674934,1908.809037,1926.232908,1943.092074,1979.765882,1971.463952,1990.399387,1994.826815,1991.552592,2028.726428,2062.982676,2139.46097,2088.987379,2174.016282,2221.364684,2302.696182,2319.631314,2250.808831,2240.207088,2194.596168,2207.666667
62032,51,11221,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2187.145618,2204.277182,2236.739304,2247.93815,2274.157721,2282.716933,2313.88681,2332.706151,2362.754051,2369.041429,2355.88416,2342.58538,2350.442495,2363.47482,2337.172453,2330.008113,2358.240594,2407.188237,2443.735769,2417.077517,2413.435656,2415.515972,2428.129464,2414.397541,2383.867565,2399.203976,2416.023716,2451.105047,2458.883552,2487.685209,2482.278159,2479.695356,2463.211865,2440.817112,2433.425615,2413.081564,2436.548837,2458.160769,2486.463442,2496.299754,2507.064553,2521.809274,2528.675094,2532.462723,2524.683528,2495.49136,2487.419031,2482.333187,2517.090562,2532.090061,2561.161716,2558.15618,2568.360868,2582.406643,2624.248995,2637.314833,2629.255483,2608.086887,2592.10728,2620.434312,2637.994766,2660.438251,2635.397431,2607.103695,2565.143967,2525.125997,2483.356365,2442.339259,2405.868173,2366.956933,2344.753913,2332.458354,2342.843969,2382.498834,2413.117035,2461.01848,2511.147778,2584.037848,2632.224501,2647.311301,2668.259996,2689.157657,2727.168327,2751.292244,2784.135088,2817.927049,2886.731053,2988.521207,3090.625367,3161.176536,3168.623802,3150.691981,3089.788017,3029.998332,3002.259168
61798,58,10458,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,1204.296861,1195.914963,1191.168898,1210.824179,1226.681396,1256.784285,1257.705389,1283.509436,1291.088147,1292.486262,1288.756405,1289.530942,1305.977891,1318.697004,1313.366028,1323.258554,1325.081627,1359.941326,1407.625849,1418.17148,1418.306594,1394.483128,1419.164336,1442.627644,1454.952812,1452.50668,1465.812694,1470.1135,1481.645561,1474.613559,1467.017363,1455.354609,1454.306961,1471.743166,1470.502261,1482.697245,1482.719735,1511.4084,1517.128853,1516.52372,1515.24227,1528.225228,1541.365778,1583.030319,1599.462903,1584.606891,1543.643872,1516.881789,1524.572664,1502.245364,1531.594205,1564.066692,1600.235823,1577.646818,1574.261723,1568.114189,1587.823994,1587.686742,1608.371481,1623.130708,1635.590235,1648.409099,1628.809056,1627.052762,1628.155385,1623.980627,1632.386532,1598.144969,1611.092987,1631.117181,1657.452119,1678.889764,1675.936844,1723.595063,1731.115178,1749.71204,1729.722429,1719.999059,1664.113428,1674.699113,1662.86551,1668.000774,1667.893219,1696.300195,1748.254882,1826.172982,1859.766274,1839.864056,1779.891884,1727.350904,1785.059888,1821.834671,1879.819088,1864.417061,1859.642857
62045,67,11235,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,1693.835013,1720.232786,1744.42899,1779.188283,1793.822627,1798.537971,1793.414883,1812.48617,1838.292624,1845.838615,1845.334037,1823.68708,1842.61668,1828.789142,1848.490447,1830.594787,1864.892656,1855.564152,1902.943984,1892.252417,1927.707358,1914.345597,1936.864467,1930.050312,1912.41989,1905.672282,1908.246657,1922.645988,1949.476752,1957.656414,1953.255071,1951.734033,1966.34409,1986.844317,1962.600343,1954.514527,1964.933344,1993.709504,2006.320871,2001.460203,1999.380003,2015.987954,2012.916535,2014.984982,2007.176544,1995.066215,1993.647567,1992.257551,2009.576153,2008.655584,2032.829367,2057.675667,2091.902391,2112.305182,2118.281093,2097.474192,2046.521863,2035.756025,2043.453556,2018.220129,1991.956065,1971.054821,2013.124762,2018.112634,2071.21448,2088.330941,2096.801,2060.63698,2026.088868,2035.353278,2022.440871,1997.623252,2011.432856,2018.729817,2053.074459,2049.236718,2066.278353,2108.841014,2143.11309,2179.015485,2153.775875,2181.539191,2191.332097,2278.330131,2289.534134,2256.144555,2205.154595,2224.028547,2327.610521,2389.346716,2417.804353,2382.095362,2391.771892,2368.459755,2410.555556
62034,68,11223,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,1517.488276,1532.816441,1550.867602,1577.0623,1588.32344,1598.944064,1557.898385,1546.276905,1578.183329,1616.589371,1644.275223,1648.27776,1675.269291,1685.782338,1668.126342,1695.750858,1719.968765,1756.56528,1722.665576,1687.275224,1684.805435,1728.317836,1764.307343,1761.531462,1743.819718,1767.210277,1785.386026,1771.938797,1778.437819,1746.094531,1755.73157,1743.077041,1775.700577,1789.376539,1792.03653,1799.607315,1833.927552,1854.742939,1835.211196,1797.03322,1786.877123,1780.936378,1815.963103,1817.774313,1852.283252,1835.999057,1842.513813,1844.205249,1826.555557,1858.468963,1855.375175,1866.741229,1846.332409,1857.328355,1885.581171,1912.438324,1907.44503,1916.495629,1921.99687,1925.738211,1929.790488,1953.592517,1997.527132,2004.276628,1963.880219,1924.095774,1903.797539,1879.184685,1847.099522,1862.904545,1875.732349,1959.999434,1936.655059,1953.112032,1925.674934,1908.809037,1926.232908,1943.092074,1979.765882,1971.463952,1980.694426,1948.719976,1953.704686,1954.134377,2064.687312,2071.589352,2089.62697,2073.224636,2163.786163,2186.094372,2206.973582,2206.475417,2211.297176,2210.900446,2253.416667
62088,71,11377,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,1100.943978,1110.223842,1128.793015,1118.217984,1115.809153,1138.679014,1154.268066,1165.780507,1144.960999,1152.902597,1165.086595,1179.597133,1176.34546,1184.997229,1192.107547,1204.261183,1185.299323,1183.276779,1187.874526,1206.0932,1200.016368,1198.577632,1193.323785,1193.269791,1186.320495,1169.758941,1177.810096,1195.5816,1217.21442,1232.592254,1219.941177,1222.849278,1222.938784,1234.660012,1217.666625,1209.3611,1208.28056,1217.341849,1221.288507,1223.938135,1245.04786,1245.211898,1255.916575,1269.966037,1275.989815,1272.754765,1233.877744,1213.573964,1203.45084,1223.643633,1253.281481,1274.146708,1279.437493,1287.972427,1274.448067,1282.285897,1265.844752,1276.824561,1278.867327,1296.833803,1283.846357,1248.589072,1210.963638,1213.90504,1234.08901,1226.700534,1223.271086,1389.577306,1548.643879,1606.438606,1667.246819,1535.160647,1743.626045,1778.123376,1772.504208,1605.387719,1599.15873,1558.72926,1579.522716,1587.943873,1610.707977,1716.800336,1770.810216,1910.034309,1887.967416,1871.264074,1835.505165,1817.171206,1859.146951,1904.149393,1890.856734,1849.521172,1936.388985,1965.799668,2115.485714
62017,73,11206,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2669.554224,2750.308213,2809.026238,2866.95323,2853.83593,2874.725401,2896.581906,2904.718075,2876.476475,2832.495025,2814.640989,2777.615875,2787.276569,2803.677599,2874.108393,2904.705318,2901.857362,2907.012397,2893.139683,2902.90867,2878.482584,2856.994947,2829.182091,2825.575287,2830.490648,2838.218337,2827.641241,2835.086156,2851.816652,2886.626785,2883.637102,2865.517601,2834.920592,2845.267622,2829.868518,2807.133535,2810.916094,2840.742834,2877.794198,2875.283188,2872.990952,2870.337255,2864.77883,2847.290482,2824.992756,2816.718892,2799.034985,2814.80971,2816.928925,2841.623592,2875.908161,2902.120202,2940.115778,2962.125606,2980.127095,3010.577421,3025.367178,3028.232204,3012.080329,2984.524182,3006.327486,2991.94807,2980.368932,2929.072187,2894.939852,2831.248402,2766.728391,2672.11831,2626.751079,2600.919056,2606.300816,2605.511236,2604.671967,2642.507957,2688.015686,2765.624171,2829.857776,2935.384377,3056.926257,3132.538026,3154.918379,3138.440058,3139.603183,3211.630018,3280.045631,3406.946876,3485.842355,3561.385758,3595.950952,3604.499653,3611.584121,3511.613761,3472.251017,3395.321768,3475.456333
61793,83,10453,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,1204.296861,1195.914963,1191.168898,1210.824179,1226.681396,1256.784285,1257.705389,1283.509436,1291.088147,1292.486262,1288.756405,1289.530942,1305.977891,1318.697004,1313.366028,1323.258554,1325.081627,1359.941326,1407.625849,1418.17148,1418.306594,1394.483128,1419.164336,1442.627644,1454.952812,1452.50668,1465.812694,1470.1135,1481.645561,1474.613559,1467.017363,1455.354609,1454.306961,1471.743166,1470.502261,1482.697245,1482.719735,1511.4084,1517.128853,1516.52372,1515.24227,1528.225228,1541.365778,1583.030319,1599.462903,1584.606891,1543.643872,1516.881789,1524.572664,1502.245364,1531.594205,1564.066692,1600.235823,1577.646818,1574.261723,1568.114189,1587.823994,1587.686742,1608.371481,1623.130708,1635.590235,1648.409099,1628.809056,1627.052762,1628.155385,1623.980627,1632.386532,1598.144969,1611.092987,1631.117181,1657.452119,1678.889764,1675.936844,1723.595063,1731.115178,1749.71204,1729.722429,1719.999059,1664.113428,1674.699113,1662.86551,1668.000774,1667.893219,1696.300195,1702.267044,1769.125645,1801.316435,1771.722623,1743.825924,1713.28717,1771.194308,1754.654672,1799.422412,1813.480068,1885.666667
